Column1.1.1,Column1.1.2,Column1.1.3,Column1.1.4,Column1.1.5,Column1.1.6,Column1.1.7,Column1.1.8,Column1.1.9,Column1.1.10,Column1.1.11,Column1.1.12,Column1.1.13,Column1.1.14,Column1.1.15,Column1.1.16,Column1.1.17,Column1.1.18,Column1.1.19,Column1.1.20,Column1.1.21,Column1.1.22,Column1.1.23,Column1.1.24,Column1.1.25,Column1.1.26,Column1.1.27,Column1.1.28,Column1.1.29
35,1835,86104,682,965,2046,9147,1049,3214,5215,11019,9642,865091,227414,11282,204647,209006,41972,90826,292119,209,204,4693092,928088,10909,2,10421,1,0
35,2128,90816,816,985,2447,9325,906,3404,5127,10683,10212,897007,13108,11506,223879,235497,3266,197086,307858,154,150,4266901,593666,40678,2,41711,1,0
35,2998,129109,1284,1403,3851,13309,1332,4402,7414,13614,13206,83952,226461,9178,224473,234837,3462,174041,307719,174,163,4305958,629999,43056,5,31782,1,0
35,4312,18282,1822,2004,5466,13348,1277,4177,7875,16787,1253,816004,263043,799,226668,239073,32946,19049,307207,62,59,4239739,605868,21622,1,13998,1,0
35,1242,55094,444,501,1331,5773,612,2165,3168,559,6494,942092,6799,15692,217884,224905,208,209089,289624,89,88,4437273,393946,4762,0,0,1,0
35,2673,117721,1211,1628,3634,9258,1125,3482,5362,11259,10447,874757,189101,11514,223193,226175,20469,201673,272156,110,108,4404694,433897,11111,1,8435,1,0
35,1375,61552,453,62,1359,10342,1004,376,6414,9473,11281,883629,16516,11386,213245,22165,27672,194207,286687,100,96,4475071,541704,0,0,0,1,0
35,2346,102068,863,1147,2589,13162,1223,5465,8478,11995,16394,88042,15624,10376,211158,23015,37286,19421,308096,93,91,4351247,658806,33333,1,14907,1,0
35,1795,75043,787,671,236,9891,1036,3336,5593,12474,10009,915677,101538,11962,244359,239036,40153,193228,307003,78,76,4180308,696995,32609,1,29227,1,0
35,1713,68399,624,833,1872,6586,652,3031,4422,7513,9093,915414,106785,12652,231192,250044,50028,199386,33921,82,81,3992625,786192,0,0,0,1,0
35,1739,72378,745,844,2236,14745,1342,5438,7894,13413,16313,886358,144694,10572,228008,241954,45956,189482,32152,93,91,4162914,756328,18519,1,11844,1,0
35,1433,72186,612,679,1837,8168,814,3425,4951,7393,10274,941518,75737,15099,199305,199062,20164,153475,254938,68,67,5036427,552374,2093,0,0,1,0
36,376,15856,185,196,555,28,257,1526,1696,2047,4577,988399,11848,20388,2337,236866,10528,222194,257517,234,233,4222568,185569,0,0,0,1,0
36,208,9235,84,97,252,272,239,1552,1663,2025,4656,995539,464,25979,223966,22513,6419,211287,234903,162,161,4443807,128792,0,0,0,1,0
36,1508,62283,881,903,2644,14475,1399,7545,9224,9197,22635,832633,226977,9076,240482,242031,9853,225589,258237,148,147,4129626,175093,0,0,0,1,0
36,2399,100506,1028,895,3084,497,606,152,2335,4097,456,892391,17247,14244,228127,241824,6371,193101,454109,66,61,4189875,855022,27778,2,11842,1,0
36,195,94258,66,674,1981,5987,655,151,2474,46,4531,92836,107355,1507,205834,208733,19397,164096,237436,100,98,4834922,570724,13793,1,16165,1,0
36,3272,133318,159,198,4771,6057,798,2361,3171,64,7084,885387,166882,13339,232515,242585,64431,185386,496672,84,82,4074622,949807,35088,1,27331,1,0
36,1442,68244,483,513,1448,4352,485,1951,1837,1801,5853,928889,104078,15949,216286,210605,14184,173715,222467,62,61,4733641,374761,44643,0,0,1,0
36,101,48693,233,295,698,4616,467,1998,2624,2902,5994,948956,70474,17244,212584,208129,14093,159537,219945,58,57,4819098,402903,4717,0,0,1,0
36,14,73572,568,631,1704,13607,124,6312,6391,10965,18937,92585,98167,13062,186489,191357,17462,151471,22232,89,87,5253877,502774,21667,1,23084,1,0
36,1306,69769,491,565,1472,7261,794,1815,2702,542,5444,957024,48744,15695,184614,187199,18291,143534,222751,94,92,5344081,544453,28986,1,25941,1,0
36,1365,58667,413,445,124,7939,818,2363,3763,6708,7089,928922,103127,14394,229431,234377,36209,181707,297585,95,93,4298769,709021,51111,1,12326,1,0
36,1069,43587,335,381,1005,8777,726,3891,4474,4529,11673,908133,141869,14013,244398,245478,42856,189344,309277,89,87,4078024,701093,375,1,21168,1,0
36,101,4878,201,217,603,7729,863,2242,3985,9939,6726,967178,3464,16855,219366,207616,26564,156962,231522,52,51,4828186,676082,0,0,0,1,0
36,1364,51217,513,475,1539,7124,679,2554,3381,5115,7661,913468,117184,13292,25209,267206,559,16528,358707,324,318,3755386,81578,50763,5,48157,1,0
36,1179,51446,374,384,1123,6581,71,2382,3152,6548,7147,93969,73674,15078,218919,229785,36605,145601,315902,286,283,4363169,697113,11806,2,14094,1,0
36,1392,59828,437,48,131,6627,71,2571,3526,6321,7713,927239,100403,14057,224039,234976,34788,14423,319705,236,231,429669,660781,3625,2,27673,1,0
36,2195,95729,989,113,2966,111,1029,425,5303,8649,12751,895849,144705,1272,214537,230859,64197,122286,497861,260,253,4360899,1015812,28571,5,32604,1,0
36,2519,9691,824,941,2471,11938,112,4785,6727,8748,14356,872545,165368,9678,255188,261013,49469,191679,334779,70,67,3847524,751112,36735,1,11438,1,0
36,987,4156,333,321,999,9035,881,3499,4579,8637,10497,94683,6549,15697,225809,240111,32146,209727,3112,118,117,4211489,614649,19355,0,0,1,0
36,1284,54335,487,508,1461,10171,985,3933,4544,8348,118,927363,95545,13379,221749,235014,27628,202165,297777,106,102,4230267,491787,19643,1,19602,1,0
36,993,43678,451,507,1352,6611,74,2714,3304,5317,8143,917053,140628,14179,208758,228006,32455,190529,293661,135,133,4398027,615334,0,0,0,1,0
36,2116,91848,959,112,2878,7763,975,2409,357,6782,7226,904089,12975,12955,21235,230792,43158,185824,335439,123,121,4339832,783971,25352,1,5915,1,0
36,1286,52682,451,465,1353,6316,686,2142,2667,5547,6426,938986,74987,13961,247463,244478,50985,184811,329559,85,83,4097766,884358,43333,1,3384,1,0
36,1139,44483,434,534,1303,6937,783,219,3963,8424,6569,952525,61242,17062,229162,256126,39484,216839,322278,142,141,3906656,585381,25926,0,0,1,0
36,125,51356,384,597,1152,6342,653,2456,3364,6043,7369,941197,66409,1433,233293,244512,54247,143418,336776,182,181,410718,983461,2632,0,0,1,0
36,742,2917,194,254,582,4452,465,1626,2697,5338,4879,970719,31601,17333,230419,255161,47109,202869,351911,111,110,3930032,678279,31746,0,0,1,0
37,289,12204,144,144,431,2808,295,1551,1668,185,4653,977422,3411,22425,233502,238535,3573,197696,468245,477,472,4226771,410082,3349,0,0,1,0
37,291,12654,159,149,476,2343,261,1204,1393,1673,3611,987571,14634,22856,229295,230341,6198,215517,241789,330,329,4341614,118412,2041,0,0,1,0
37,41,17607,221,158,663,3087,299,1653,1832,2044,4959,986064,17183,2209,232306,232562,73,211269,243847,273,272,4298906,139076,8397,0,0,1,0
37,3088,15765,167,1511,5009,9483,1173,3834,5938,10465,11503,879223,156143,10526,19415,195676,7778,18343,210751,83,82,510528,273765,18519,0,0,1,0
37,294,145978,1679,1467,5037,8897,1008,363,5168,8826,10889,906152,120641,12018,200883,201122,4133,189255,217165,78,76,4965442,195012,29825,1,22055,1,0
37,3665,183066,2221,1947,6663,9303,1076,3337,486,10158,10011,84775,251336,10878,199442,198833,3674,193142,20893,46,45,4995231,215715,51786,0,0,1,0
37,5,27196,209,147,626,4709,521,1266,2036,3843,3797,940435,93561,16343,185098,18396,3548,175125,187172,39,38,5436353,122236,30303,0,0,1,0
37,3202,137684,1607,135,4821,8516,1071,3559,5425,8578,10677,830331,267712,9102,183742,234742,102665,171507,454343,78,73,4299282,1551237,50,2,22103,1,0
37,1289,73147,623,686,187,8825,985,4266,4489,6351,12797,903454,123778,10987,173326,175453,10164,161583,194589,86,84,5676887,366616,35065,1,18749,1,0
37,2379,134108,1247,1234,374,12973,1243,6222,8591,10524,18666,848221,232747,9405,176064,177895,16806,151007,202521,86,84,5636028,572835,25,1,19291,1,0
37,1116,61524,569,554,1708,1199,1212,6208,7889,10829,18623,890118,141757,10226,177205,181754,10642,167658,207872,59,57,5510468,319996,50725,1,2469,1,0
37,1241,66946,463,534,139,8983,941,3623,5338,8658,10868,913542,115447,1223,188081,185888,2311,155352,217602,60,58,5394572,6935,42593,1,28961,1,0
37,3353,205844,138,992,4141,9438,952,4092,5294,8991,12276,819506,260583,8487,172811,163933,18058,138316,183181,32,31,6140005,71698,20833,0,0,1,0
37,4407,18286,2076,2377,6229,11506,1226,4686,6447,9374,14058,800637,30881,7728,218399,24225,68183,176678,496837,200,192,4149124,919299,35878,4,34428,1,0
37,1178,54766,528,697,1583,7296,751,3254,4538,7227,9761,935202,77107,13185,214228,215224,18739,183164,255559,267,264,46472,411589,8088,1,6224,1,0
37,2074,89306,906,964,2717,8731,967,3724,5376,9283,11171,87128,195917,11061,225943,233135,35812,191047,407884,231,226,4305604,556563,39506,3,3742,1,0
37,3252,146686,1583,1962,475,10463,1179,5131,6486,7027,15392,817253,292112,8786,220182,223517,223,189601,261024,186,181,4510509,472898,43056,4,33058,1,0
37,2521,116073,1078,1522,3235,1133,1295,5349,6892,13278,16047,826369,24769,7925,209312,216385,15127,200377,247613,66,64,4604935,383015,47368,1,7837,1,0
37,2057,101307,1044,1044,3131,13612,1259,5936,861,10447,17807,875992,167772,10432,195686,20367,2515,181037,255552,98,96,4926053,580984,12727,0,0,1,0
37,2351,114511,1268,1213,3803,8516,937,3071,4937,7626,9212,863379,194685,10193,199567,204643,18755,182789,246684,91,89,4870795,465099,18519,1,14563,1,0
37,1212,61882,662,606,1986,8427,979,3596,5029,7992,10787,890656,13813,10526,187459,195868,21888,17603,254974,94,93,5104934,543275,0,0,0,1,0
37,2489,119107,1197,1016,3592,8555,955,395,4817,6337,11851,839321,225431,8526,195177,208021,3331,175595,276482,81,79,4784857,761919,32203,1,22777,1,0
37,2318,10741,951,999,2853,9436,1087,4297,5453,9284,1289,845759,208382,8372,199678,215074,32214,179324,268353,74,72,4633677,697353,52703,1,29432,1,0
37,2461,125519,1345,1126,4036,8741,862,3306,5407,10003,9918,868111,176428,9498,189607,196395,20179,179227,255086,70,69,5100765,515173,13636,0,0,1,0
37,24,112566,1375,1121,4126,11571,1063,6021,6951,7333,18062,842312,224916,8349,193728,212538,27892,188795,26727,76,74,4689495,600139,38333,1,18475,1,0
37,2335,137463,1051,1295,3152,11464,1087,589,7014,11047,1767,854403,192123,8732,167966,169926,15851,139314,196108,51,49,5887589,624893,4375,1,4548,1,0
38,526,36626,291,273,872,4946,461,2908,2668,3319,8725,979692,2532,20323,143348,143728,2626,126185,157433,621,620,6962976,140035,917,0,0,1,0
38,253,15166,118,129,353,2472,235,1346,1626,1968,4038,992142,10243,26911,163605,166696,20465,160295,346587,670,668,5995174,534131,5374,1,59,1,0
38,252,162736,1475,1494,4426,14058,1251,7239,8257,7958,21717,875884,182144,1337,169775,155479,35821,76516,25257,562,552,6457947,1978049,6888,4,3436,1,0
38,2347,142048,667,847,2,7304,983,2131,2934,4898,6392,837017,264436,10192,16426,161912,24764,107193,194533,48,46,6053458,799329,54167,0,0,1,0
38,3083,199937,738,884,2213,11998,1278,558,773,12685,16739,849377,194882,8801,149681,155712,3331,100868,20888,44,42,6486135,1545914,52542,1,23574,1,0
38,1969,127096,906,1265,2717,14352,1284,7878,9287,6389,23635,798244,303854,7856,174958,15657,35926,79778,208453,40,39,6453757,1827274,38182,0,0,1,0
38,1115,63741,265,317,795,5673,511,3345,3,3708,10034,932897,80935,13723,17786,174777,1175,150217,187959,48,47,5718672,388727,44262,0,0,1,0
38,1673,10323,268,396,805,5411,535,2678,3095,4256,8033,892566,143849,11374,165237,162196,17037,115663,180877,46,45,6171695,743386,47458,0,0,1,0
38,2504,165366,826,701,2477,13934,1328,7322,7845,10018,21965,853363,198972,9375,153528,152066,25252,98404,183617,62,60,6604551,1256517,33333,1,29995,1,0
38,273,185906,1004,1233,3013,10112,1084,3965,6159,10763,11896,870851,181287,10397,14324,146283,22995,104414,190489,85,83,6809171,1122645,125,1,4065,1,0
38,2628,14734,778,974,2333,10937,918,3148,4444,13117,9443,79684,346424,8804,151967,174199,76894,127931,496664,70,64,5605871,1698655,65179,2,25473,1,0
38,1069,63244,542,492,1625,10515,11,4984,4731,5625,14953,856396,197621,10537,154629,168939,19184,148002,196124,44,42,5913879,65588,54762,1,23588,1,0
38,2742,205349,912,1222,2735,6924,909,3338,4457,9998,10013,852153,202202,9147,138706,135722,28864,93209,177195,41,40,749026,1697739,3448,0,0,1,0
38,3733,180576,1564,1641,4693,15097,1403,5771,8318,11686,17313,754837,390871,6228,190071,212301,100247,123016,490437,159,146,483675,1721089,61017,7,5839,1,0
38,1591,105923,481,65,1442,10294,988,3638,5793,12178,10914,893561,135873,11052,154226,150202,17043,92686,184585,181,179,6659168,813298,8209,1,6778,1,0
38,3837,19838,1699,1908,5098,12956,1177,5355,7761,14793,16066,788863,328588,7479,164961,202689,94163,107479,496392,204,184,5170757,1835761,34969,7,28709,1,0
38,3052,204973,1164,1818,3493,139,1176,5358,7957,10692,16073,789838,342206,8004,140132,15043,48198,79817,483311,99,90,6716753,1513489,54706,6,46096,1,0
38,3636,249251,84,1131,2521,18329,1449,8399,13018,18776,25196,684596,516967,3687,144978,148365,1903,119901,175323,29,27,6855899,977649,67188,1,12005,1,0
38,3738,270331,1941,1415,5822,1474,1374,5749,8036,15618,17246,835128,242939,9776,13402,13817,16183,121031,167365,49,48,7232775,850271,15909,0,0,1,0
38,3854,274654,1714,257,5141,13672,1219,7145,8884,13186,21435,754961,391073,5861,139492,140988,13287,112049,169533,61,59,7126103,738926,29688,1,3208,1,0
38,1834,120208,447,807,134,13667,1295,5767,6867,12413,17302,736329,452653,5358,148883,152891,12961,127473,173693,44,43,655582,56489,33333,0,0,1,0
38,1921,125203,715,852,2146,12326,1072,5131,6249,7519,15394,800888,278116,6718,155656,14976,26713,95512,205421,47,43,6516808,1159612,36364,1,15469,1,0
38,2082,127794,759,1073,2276,14831,1464,3843,6545,13463,11529,845401,231007,9682,167776,160262,14994,127523,189182,42,40,6137129,688172,54098,1,32139,1,0
38,3007,197044,1077,1345,3231,1002,106,3141,5921,9948,9424,857595,193464,9724,148935,152047,12542,133102,181067,57,56,6551938,580793,29091,0,0,1,0
38,2981,167699,843,808,253,9904,1032,4557,5676,7335,1367,856956,200112,951,154511,185475,95414,128404,502013,79,74,5626312,1822213,24194,1,12001,1,0
38,163,130685,457,634,137,952,946,3788,6239,11665,11363,908883,111518,11519,127295,124732,14518,100402,153723,35,34,8018291,981361,47143,0,0,1,0
39,613,2928,247,23,741,3653,479,173,207,3133,5191,958534,50446,17423,210924,208836,11116,162298,229222,241,240,4779258,253088,5691,0,0,1,0
39,601,31034,316,339,947,7492,681,3729,4581,6352,11188,973513,27678,1677,202463,193859,2838,99593,214486,215,213,5160662,1021602,0,0,0,1,0
39,382,17137,169,203,508,6905,648,2728,3968,692,8183,980879,20772,195,221165,222804,6486,205108,237431,188,187,4489787,133868,0,0,0,1,0
39,1304,65226,589,473,1766,7492,763,3021,4152,7474,9064,922218,102288,13377,206306,199885,1441,172691,214282,54,52,5003775,39687,2439,1,6745,1,0
39,3326,180944,1666,1694,4999,12472,1181,4437,5136,10006,13311,86113,202049,9617,18235,183816,11819,157271,202277,50,48,5439812,469017,41667,1,43226,1,0
39,1286,66973,467,516,14,6749,571,2478,3966,6418,7435,934885,73248,1252,195656,192845,8201,173927,201277,31,30,520937,277648,0,0,0,1,0
39,1048,57891,406,443,1217,8027,731,4301,4475,7887,12902,940723,69719,13091,184802,181114,8314,160762,188531,39,38,5523019,244267,4545,0,0,1,0
39,1083,60519,432,446,1297,6396,58,3019,3699,438,9058,932725,78995,12457,180286,17926,3582,167576,182044,35,34,5587006,154792,39394,0,0,1,0
39,5715,372208,366,2912,10981,12264,1047,6657,7264,12762,19971,808445,298667,7359,166696,154441,1607,121337,170589,40,38,6512643,757232,50,1,41414,1,0
39,2545,15661,1451,1171,4354,9524,914,4609,534,10835,13826,882156,146176,9859,172722,161843,16518,130164,175307,36,34,6154033,651068,38462,1,4284,1,0
39,1311,7443,638,451,1913,13979,1362,724,7923,11354,2172,871051,170409,9308,176512,176755,1276,173959,178449,24,23,5676447,159587,73585,0,0,1,0
39,146,86871,758,667,2273,13447,134,7422,7525,9466,22265,849915,214392,8536,169834,168876,2475,163754,171399,21,20,595143,159237,55556,0,0,1,0
39,4376,279493,247,2874,741,23804,1923,12463,20894,910988,37388,679032,546957,3618,150333,15373,17823,133349,18274,23,21,6387476,750295,2381,0,0,1,0
39,2548,142647,1012,1006,3036,109,1024,4157,6623,7552,12471,856422,196155,9228,177969,177951,22172,126761,217173,118,112,5598605,777182,66176,5,6847,1,0
39,174,96902,696,709,2089,11185,1069,4209,5972,11373,12626,865626,183418,97,176325,180143,2453,11485,22602,217,213,5570485,814668,19868,3,21609,1,0
39,2629,136354,1378,1394,4133,11,1182,4566,6497,10708,13699,848528,238919,10988,195359,193732,18773,138041,219326,160,156,5186492,632161,40845,2,33807,1,0
39,2974,158551,1388,1652,4164,12487,1202,4314,583,5718,12943,773144,36569,7297,184964,189441,24278,128022,235052,129,117,5330599,777379,52941,5,51997,1,0
39,3308,182753,1422,1111,4266,8446,709,4125,5733,4969,12374,837817,260419,8982,179006,179329,2604,175486,182166,27,25,5524258,277178,48485,0,0,1,0
39,1255,68516,514,686,1541,9918,927,4025,5777,8226,12075,931558,82629,13587,182324,183092,13872,150254,207884,86,85,5460488,45997,0,0,0,1,0
39,2463,133752,1303,1446,3908,12213,1245,5229,893,13055,15687,832594,26396,9167,185783,183841,12875,157951,203072,80,78,5430623,441954,16667,1,14296,1,0
39,2539,152318,1416,1522,4248,1813,1559,8359,12202,18404,25078,802844,289544,6792,160034,166974,16243,149565,195689,49,47,5999516,610002,27027,1,20752,1,0
39,2628,144254,1177,1349,3532,14604,1256,6389,10215,14174,19168,828212,241557,7844,176056,180361,14792,161891,202601,40,38,5489086,546746,62903,1,35407,1,0
39,2072,110181,992,1029,2975,11403,1278,399,6203,9485,11969,808166,298072,7984,187168,187027,13689,165564,205138,57,55,5316881,414779,56716,1,32554,1,0
39,608,32978,313,436,939,722,696,2643,3684,7437,793,968647,33895,16447,177963,184741,11337,169922,205586,64,63,5423612,330918,0,0,0,1,0
39,2361,128169,1281,1371,3843,11737,114,6308,8057,799,18924,852065,212996,9096,178299,183584,22427,157525,208743,78,76,5429149,680668,18,1,15946,1,0
39,2398,150278,1383,1753,4148,1053,1083,4668,6604,11669,14005,912625,10614,11737,163734,160877,8014,136467,16775,54,53,626752,505807,11111,0,0,1,0
40,471,33837,186,23,558,2793,26,1183,152,2576,3548,984417,2017,22797,138697,139265,2273,132744,14584,176,175,717878,129803,0,0,0,1,0
40,4319,317122,2774,1708,8322,13924,1195,8558,6036,8585,25675,841615,265432,12266,136805,136026,4846,124543,165029,258,256,7342534,311915,2913,1,7038,1,0
40,1543,103357,1004,648,3012,17447,1694,11171,6851,9395,33513,95689,52457,16199,149185,149272,1886,141443,158612,426,425,6700038,108291,351,0,0,1,0
40,2864,212119,1108,1147,3324,7692,1062,2555,4647,11916,7666,860234,243988,12385,136872,135113,1125,113054,163011,74,70,7405345,659693,18056,2,6777,1,0
40,3878,30114,1795,1675,5386,11574,1212,3994,569,13043,11982,831304,247792,10535,123985,128715,16138,98623,162874,71,68,7765823,1044776,25333,2,1175,1,0
40,3453,266896,169,2003,5071,9537,1066,2862,4821,10091,8586,843355,248476,11689,13051,12956,8739,106718,15877,48,47,7729491,616378,47826,0,0,1,0
40,2049,153553,6,895,1799,9652,1175,3297,5553,8557,9891,853044,260008,11065,13292,132656,8137,115455,144293,54,50,7494978,476165,14894,0,0,1,0
40,1441,105492,437,4,131,9142,811,3515,5522,7478,10544,950836,58374,14629,140016,136484,9434,116511,146715,50,49,7321228,550659,31481,0,0,1,0
40,3602,279772,1804,179,5411,12725,1034,712,7225,12846,2136,835268,251711,9037,118503,128535,20782,10265,170784,90,87,7768021,1289062,8861,2,14621,1,0
40,268,207475,101,1057,3029,15145,1501,5717,10919,18244,17152,888744,1675,1183,124106,129827,21883,95651,167166,104,103,7741184,1362631,1266,0,0,1,0
40,1927,13498,762,651,2286,9169,887,4138,5616,8988,12414,909017,119309,13115,146064,142733,20484,107967,171564,76,73,7003691,1020054,34831,2,8807,1,0
40,2385,163473,1048,1098,3143,10006,967,3718,5792,11143,11153,893565,147745,12414,145354,146307,2469,111416,183454,96,93,6854263,1215896,18072,2,9706,1,0
40,2461,215938,1008,999,3024,9322,847,485,6126,7308,14551,890783,146631,11907,117776,113982,17076,80074,135434,62,61,8773901,1421196,0,0,0,1,0
40,3329,194101,1788,2073,5365,12158,1105,5336,6749,10319,16009,82057,276482,8486,164749,170862,25881,127375,222632,223,217,5830925,941361,29412,4,2651,1,0
